(292, 490, 0.05157106231293967)
(292, 496, 0.07293249574894728)
(292, 498, 0.10344863978787493)
(292, 2044, 0.19243678155076546)
(292, 511, 0.047406122236815736)
(293, 3079, 0.2562846428910991)
(293, 2220, 0.05698028822981897)
(293, 525, 0.2)
(293, 1556, 0.11461397661875117)
(293, 533, 0.20964737108301693)
(293, 538, 0.06741998624632421)
(293, 2080, 0.06741998624632421)
(293, 1580, 0.2088931871468374)
(293, 55, 0.21572536511750354)
(293, 65, 0.21213203435596426)
(293, 67, 0.26780735468014916)
(293, 80, 0.07537783614444091)
(293, 4179, 0.14796600756234318)
(293, 4704, 0.12060453783110545)
(293, 18529, 0.18122060890226885)
(293, 11085, 0.15075567228888181)
(293, 7290, 0.18122060890226885)
(293, 5767, 0.06741998624632421)
(293, 6795, 0.15075567228888181)
(293, 155, 0.14770978917519928)
(293, 157, 0.22318658777898567)
(293, 3748, 0.08703882797784893)
(293, 680, 0.12792042981336627)
(293, 681, 0.2771609312622935)
(293, 8880, 0.2562846428910991)
(293, 3763, 0.14770978917519928)
(293, 693, 0.12060453783110545)
(293, 190, 0.08261527758779903)
(293, 800, 0.08703882797784893)
(293, 1246, 0.22826577307580462)
(293, 735, 0.12961751155109907)
(293, 230, 0.05879572942861634)
(293, 1772, 0.07537783614444091)
(293, 12032, 0.2562846428910991)
(293, 257, 0.16523055517559807)
(293, 265, 0.1871334801523752)
(293, 288, 0.18196506606065263)
(293, 289, 0.3261924510952317)
(293, 292, 0.33424761782149226)
(293, 294, 0.19079181101796572)
(293, 296, 0.11461397661875117)
(293, 903, 0.07398300378117159)
(293, 8497, 0.18122060890226885)
(293, 311, 0.25584085962673253)
(293, 312, 0.14796600756234318)
(293, 1247, 0.08703882797784893)
(293, 316, 0.2165250952733121)
(293, 318, 0.23985080590006172)
(293, 321, 0.07537783614444091)
(293, 325, 0.32696955654783966)
(293, 333, 0.25989091950910875)
(293, 340, 0.2165250952733121)
(293, 360, 0.10050378152592121)
(293, 1905, 0.3916747259003201)
(293, 891, 0.11315047637120361)
(293, 906, 0.06741998624632421)
(293, 913, 0.045454545454545456)
(293, 2544, 0.25233755650763207)
(293, 1444, 0.14796600756234318)
(293, 1974, 0.20900195736360505)
(293, 959, 0.2841521146189559)
(293, 455, 0.10462776733243281)
(293, 972, 0.18122060890226885)
(293, 468, 0.07537783614444091)
(293, 1601, 0.2336712920477668)
(293, 481, 0.07537783614444091)
(293, 488, 0.12814232144554955)
(293, 490, 0.18122060890226885)
(293, 16807, 0.15075567228888181)
(293, 498, 0.1579084067903445)
(294, 3079, 0.34701104689428364)
(294, 67, 0.06557892373388906)
(294, 89, 0.14794600647984163)
(294, 7290, 0.24537386440559097)
(294, 1692, 0.11785113019775792)
(294, 295, 0.30124740662784133)
(294, 680, 0.07216878364870323)
(294, 681, 0.22372322931098)
(294, 8364, 0.20412414523193154)
(294, 701, 0.16481109917932837)
(294, 1246, 0.14517080079516256)
(294, 1505, 0.30618621784789724)
(294, 229, 0.09428090415820634)
(294, 2548, 0.24494897427831783)
(294, 288, 0.2615438250347216)
(294, 289, 0.24999999999999997)
(294, 292, 0.27988092706244444)
(294, 293, 0.19079181101796572)
(294, 311, 0.3680607966083864)
(294, 312, 0.282842712474619)
(294, 316, 0.13115784746777812)
(294, 318, 0.12268693220279549)
(294, 333, 0.30735042819928804)
(294, 344, 0.20730699572419278)
(294, 360, 0.08845379626717031)
(294, 907, 0.10029717747535974)
(294, 908, 0.10206207261596577)
(294, 1444, 0.20034692133618848)
(294, 6567, 0.14433756729740646)
(294, 157, 0.23409554595865584)
(294, 1470, 0.15518805795979707)
(294, 455, 0.25)
(294, 468, 0.10206207261596577)
(294, 484, 0.08333333333333333)
(294, 2544, 0.2583333333333333)
(294, 498, 0.05790660241435862)
(295, 342, 0.15811388300841897)
(295, 1032, 0.5771156729807291)
(295, 2220, 0.1690308509457033)
(295, 1079, 0.07510409442899901)
(295, 12351, 0.1900657780874821)
(295, 1601, 0.3857217261187137)
(295, 72, 0.09206923582851392)
(295, 89, 0.30041637771599605)
(295, 4705, 0.1900657780874821)
(295, 4710, 0.32413346016725886)
(295, 6262, 0.11180339887498947)
(295, 55, 0.16812110480945852)
(295, 155, 0.15518805795979707)
(295, 157, 0.11190057698883767)
(295, 681, 0.18578381253489226)
(295, 7340, 0.32413346016725886)
(295, 173, 0.04303314829119352)
(295, 686, 0.11867322079278599)
(295, 9907, 0.22360679774997894)
(295, 180, 0.09128709291752768)
(295, 187, 0.07453559924999299)
(295, 701, 0.13418626003042333)
(295, 4302, 0.1900657780874821)
(295, 4814, 0.300416377715996)
(295, 1242, 0.06719840027857807)
(295, 378, 0.038844929803367796)
(295, 735, 0.0527147622004136)
(295, 6375, 0.2627379873562253)
(295, 6376, 0.205)
(295, 6385, 0.15811388300841897)
(295, 6389, 0.24528894525980305)
(295, 251, 0.13)
(295, 298, 0.2646538619908401)
(295, 257, 0.150208188857998)
(295, 299, 0.34500000000000003)
(295, 4566, 0.31693284552319373)
(295, 262, 0.3033836954529143)
(295, 265, 0.10973452814254346)
(295, 272, 0.11180339887498947)
(295, 790, 0.2608879069638913)
(295, 279, 0.1)
(295, 287, 0.2012461179749811)
(295, 288, 0.3716285223454863)
(295, 289, 0.2464751508773248)
(295, 290, 0.19364916731037085)
(295, 291, 0.08964214570007953)
(295, 292, 0.3261640365267211)
(295, 294, 0.30124740662784133)
(295, 296, 0.1)
(295, 903, 0.10973452814254346)
(295, 300, 0.2107328482542134)
(295, 301, 0.38247315498700596)
(295, 306, 0.300416377715996)
(295, 310, 0.05933661039639299)
(295, 312, 0.3356585566713094)
(295, 316, 0.11409582438834974)
(295, 317, 0.21946905628508692)
(295, 320, 0.305)
(295, 322, 0.10973452814254346)
(295, 329, 0.23734644158557194)
(295, 332, 0.37884143560773986)
(295, 333, 0.15126451130702268)
(295, 340, 0.1436762233038478)
(295, 8078, 0.42485291572496003)
(295, 344, 0.14342743312012723)
(295, 2905, 0.17428425057933375)
(295, 6543, 0.1900657780874821)
(295, 349, 0.19379255804998174)
(295, 350, 0.5771156729807291)
(295, 6374, 0.0718381116519239)
(295, 360, 0.07453559924999299)
(295, 3948, 0.13)
(295, 889, 0.18257418583505536)
(295, 907, 0.16057930839841814)
(295, 1936, 0.1818309654596818)
(295, 913, 0.35732592710551825)
(295, 325, 0.15588457268119893)
(295, 241, 0.3742770809618635)
(295, 1453, 0.13439680055715614)
(295, 3503, 0.13439680055715614)
(295, 461, 0.038844929803367796)
(295, 1486, 0.0718381116519239)
(295, 7501, 0.4583939353874569)
(295, 466, 0.17031832941093955)
(295, 2518, 0.1453444185374863)
(295, 4571, 0.4583939353874569)
(295, 67, 0.23453030568716335)
(295, 7140, 0.055901699437494734)
(295, 485, 0.09503288904374105)
(295, 253, 0.12253825933152471)
(295, 498, 0.041475753100312665)
(295, 18425, 0.11180339887498947)
(296, 257, 0.13439680055715614)
(296, 265, 0.10327955589886445)
(296, 525, 0.15506596836654568)
(296, 301, 0.10159443179342346)
(296, 1936, 0.15811388300841897)
(296, 155, 0.11867322079278599)
(296, 288, 0.12872049377329695)
(296, 289, 0.1551880579597971)
(296, 3490, 0.15811388300841897)
(296, 291, 0.05976143046671968)
(296, 292, 0.1467738164370245)
(296, 293, 0.11461397661875117)
(296, 295, 0.1)
(296, 681, 0.13439680055715614)
(296, 187, 0.07453559924999299)
(296, 701, 0.08295150620062533)
(296, 959, 0.09814954576223636)
(296, 1601, 0.22360679774997894)
(296, 333, 0.15126451130702268)
(296, 735, 0.062017367294604234)
(296, 2086, 0.1453444185374863)
(296, 241, 0.09128709291752768)
(296, 533, 0.052704627669472995)
(298, 528, 0.13712068893253615)
(298, 546, 0.08333333333333333)
(298, 1572, 0.10206207261596577)
(298, 3110, 0.10017346066809424)
(298, 1079, 0.06634034720037775)
(298, 3129, 0.08333333333333333)
(298, 1090, 0.30424349222966557)
(298, 2121, 0.10017346066809424)
(298, 1098, 0.15118578920369088)
(298, 89, 0.28832535514010327)
(298, 8283, 0.34701104689428364)
(298, 7781, 0.10206207261596577)
(298, 55, 0.3045609182760921)
(298, 3707, 0.07216878364870323)
(298, 3205, 0.14166666666666666)
(298, 533, 0.1156703489647612)
(298, 1198, 0.10833333333333334)
(298, 366, 0.07216878364870323)
(298, 154, 0.1554786516249453)
(298, 709, 0.09274260335029677)
(298, 2220, 0.07092081432669753)
(298, 686, 0.20034692133618848)
(298, 691, 0.1828275852433815)
(298, 180, 0.18266925180652477)
(298, 693, 0.0938194187433142)
(298, 15547, 0.14433756729740646)
(298, 701, 0.2519763153394848)
(298, 12994, 0.10206207261596577)
(298, 715, 0.18266925180652477)
(298, 1239, 0.13055824196677338)
(298, 1243, 0.18548520670059354)
(298, 378, 0.03857583749052298)
(298, 735, 0.12409931919894251)
(298, 227, 0.3019950006078857)
(298, 228, 0.04564354645876384)
(298, 1062, 0.07759402897989853)
(298, 12013, 0.1326806944007555)
(298, 3373, 0.048112522432468816)
(298, 272, 0.14433756729740646)
(298, 2788, 0.10833333333333334)
(298, 790, 0.4184544977254596)
(298, 279, 0.21946905628508692)
(298, 287, 0.07216878364870323)
(298, 288, 0.34039572981099986)
(298, 289, 0.44783429475148007)
(298, 290, 0.3166666666666667)
(298, 291, 0.1735912687073534)
(298, 292, 0.5116072920479102)
(298, 295, 0.2646538619908401)
(298, 301, 0.3819007911561775)
(298, 306, 0.22963966338592295)
(298, 312, 0.2583333333333333)
(298, 316, 0.24003967925959163)
(298, 317, 0.2583333333333333)
(298, 320, 0.20010413955404982)
(298, 7649, 0.10833333333333334)
(298, 332, 0.07660323462854265)
(298, 333, 0.3811141769509707)
(298, 344, 0.22759744119408556)
(298, 229, 0.1722222222222222)
(298, 6374, 0.13093073414159542)
(298, 1390, 0.10973452814254346)
(298, 903, 0.14166666666666666)
(298, 907, 0.0545544725589981)
(298, 1934, 0.08333333333333333)
(298, 913, 0.08268688657895648)
(298, 67, 0.1745743121887939)
(298, 325, 0.350317316474967)
(298, 2977, 0.24537386440559097)
(298, 241, 0.20034692133618848)
(298, 424, 0.0545544725589981)
(298, 425, 0.11547005383792515)
(298, 157, 0.261839230461548)
(298, 1470, 0.20010413955404982)
(298, 305, 0.08333333333333333)
(298, 1486, 0.09274260335029677)
(298, 464, 0.08675276172357091)
(298, 4566, 0.09274260335029677)
(298, 1502, 0.0938194187433142)
(298, 1505, 0.485936476567935)
(298, 2544, 0.4301566252218164)
(298, 498, 0.05354496700964051)
(298, 2044, 0.20010413955404982)
(299, 4566, 0.16057930839841816)
(299, 273, 0.22360679774997894)
(299, 1795, 0.1)
(299, 89, 0.06719840027857807)
(299, 285, 0.15811388300841897)
(299, 325, 0.13856406460551016)
(299, 292, 0.16960529899389498)
(299, 295, 0.34500000000000003)
(299, 681, 0.13439680055715614)
(299, 308, 0.2906888370749726)
(299, 11064, 0.22360679774997894)
(299, 320, 0.16999999999999998)
(299, 389, 0.08451542547285165)
(299, 465, 0.11180339887498947)
(299, 4562, 0.15811388300841897)
(299, 3314, 0.22360679774997894)
(300, 512, 0.04303314829119352)
(300, 1110, 0.06343350474165467)
(300, 599, 0.05034965460952284)
(300, 525, 0.22965718852764927)
(300, 1044, 0.07315635209502898)
(300, 534, 0.20010413955404982)
(300, 1048, 0.05773502691896257)
(300, 544, 0.20010413955404982)
(300, 546, 0.1527979784624856)
(300, 2083, 0.04879500364742667)
(300, 1062, 0.09797958971132713)
(300, 2092, 0.15518805795979707)
(300, 1458, 0.20010413955404982)
(300, 352, 0.06454972243679027)
(300, 1090, 0.33657399079853345)
(300, 70, 0.12655697004379754)
(300, 10827, 0.12909944487358055)
(300, 86, 0.23106035767497826)
(300, 88, 0.05865557254410011)
(300, 89, 0.3080939385966559)
(300, 4707, 0.21946905628508692)
(300, 2662, 0.40020827910809964)
(300, 6249, 0.07453559924999299)
(300, 6777, 0.20010413955404982)
(300, 641, 0.12909944487358055)
(300, 1154, 0.07453559924999299)
(300, 10660, 0.1678292783356547)
(300, 536, 0.09759000729485334)
(300, 5780, 0.09128709291752768)
(300, 366, 0.06454972243679027)
(300, 3739, 0.0968962790249909)
(300, 157, 0.3176453222143176)
(300, 670, 0.1267105187249881)
(300, 318, 0.3286335345030996)
(300, 176, 0.04303314829119352)
(300, 1718, 0.09128709291752768)
(300, 8479, 0.12909944487358055)
(300, 191, 0.05773502691896257)
(300, 705, 0.07453559924999299)
(300, 708, 0.14907119849998599)
(300, 207, 0.05728918992315463)
(300, 6008, 0.2190890230020664)
(300, 210, 0.05773502691896257)
(300, 4814, 0.15518805795979707)
(300, 4828, 0.09128709291752768)
(300, 221, 0.07505553499465134)
(300, 1246, 0.26359525060279604)
(300, 1247, 0.07453559924999299)
(300, 226, 0.05933661039639299)
(300, 227, 0.2922529122282314)
(300, 229, 0.14410215854998645)
(300, 230, 0.029617443887954616)
(300, 4561, 0.07453559924999299)
(300, 8195, 0.12909944487358055)
(300, 234, 0.10069930921904569)
(300, 757, 0.21957751641342)
(300, 11518, 0.12909944487358055)
(300, 1795, 0.17897858344878395)
(300, 1798, 0.3742770809618635)
(300, 1812, 0.09128709291752768)
(300, 279, 0.17897858344878395)
(300, 7448, 0.12909944487358055)
(300, 288, 0.3140484624729266)
(300, 289, 0.43569158873431)
(300, 292, 0.4048684227206563)
(300, 295, 0.2107328482542134)
(300, 810, 0.12909944487358055)
(300, 316, 0.1854210138602213)
(300, 317, 0.23106035767497826)
(300, 324, 0.05773502691896257)
(300, 325, 0.45999999999999996)
(300, 1505, 0.4260281680828159)
(300, 4432, 0.15518805795979707)
(300, 301, 0.2035693400059945)
(300, 854, 0.04303314829119352)
(300, 344, 0.2380726179731122)
(300, 159, 0.11858541225631422)
(300, 355, 0.09759000729485334)
(300, 868, 0.09341987329938274)
(300, 486, 0.05865557254410011)
(300, 5487, 0.15518805795979707)
(300, 1398, 0.15588457268119893)
(300, 1400, 0.23717082451262844)
(300, 889, 0.3109573032498906)
(300, 2428, 0.12909944487358055)
(300, 386, 0.20027758514399735)
(300, 1412, 0.09315885051121782)
(300, 902, 0.12909944487358055)
(300, 65, 0.12385842357671556)
(300, 907, 0.06343350474165467)
(300, 913, 0.06227991553292184)
(300, 5027, 0.07453559924999299)
(300, 1444, 0.23106035767497826)
(300, 13742, 0.40020827910809964)
(300, 1463, 0.17897858344878395)
(300, 182, 0.05923488777590923)
(300, 959, 0.26666666666666666)
(300, 1985, 0.07453559924999299)
(300, 461, 0.1552647508520297)
(300, 333, 0.3831365954769274)
(300, 465, 0.20010413955404982)
(300, 466, 0.49666666666666665)
(300, 979, 0.07505553499465134)
(300, 982, 0.0778498944161523)
(300, 471, 0.1267105187249881)
(300, 472, 0.12649110640673517)
(300, 16859, 0.40020827910809964)
(300, 2531, 0.12066733634503606)
(300, 5092, 0.12909944487358055)
(300, 498, 0.07606388292556648)
(300, 2044, 0.2598076211353315)
(301, 1032, 0.16063490102892156)
(301, 2220, 0.2525381361380527)
(301, 528, 0.16035674514745463)
(301, 686, 0.2127624429800926)
(301, 14363, 0.17371980724307584)
(301, 544, 0.16035674514745463)
(301, 545, 0.0944911182523068)
(301, 2083, 0.2272843225242474)
(301, 548, 0.2931763649279746)
(301, 2609, 0.23917019244124246)
(301, 1601, 0.3674842076295835)
(301, 2627, 0.10029717747535974)
(301, 72, 0.07743821886422612)
(301, 89, 0.29528474453845877)
(301, 8067, 0.22677868380553634)
(301, 4710, 0.16063490102892156)
(301, 2175, 0.1889822365046136)
(301, 790, 0.3023715784073818)
(301, 154, 0.024397501823713336)
(301, 155, 0.20730699572419278)
(301, 157, 0.18111541908698967)
(301, 683, 0.08451542547285165)
(301, 7340, 0.0944911182523068)
(301, 173, 0.025717224993681984)
(301, 180, 0.12547528688569562)
(301, 693, 0.16035674514745463)
(301, 184, 0.07715167498104596)
(301, 187, 0.07572401854185357)
(301, 701, 0.3265986323710903)
(301, 704, 0.14729707590929486)
(301, 2018, 0.1851640199545103)
(301, 378, 0.10714285714285715)
(301, 735, 0.07412493166611012)
(301, 227, 0.15813049073736646)
(301, 3110, 0.1091089451179962)
(301, 230, 0.03985405706652278)
(301, 6375, 0.20712746248212893)
(301, 6376, 0.1135467178867674)
(301, 6385, 0.17953312467938293)
(301, 247, 0.22717205562556073)
(301, 251, 0.19123657749350298)
(301, 298, 0.3819007911561775)
(301, 1795, 0.10159443179342346)
(301, 4566, 0.18687822074215898)
(301, 262, 0.12344267996967354)
(301, 265, 0.22759744119408556)
(301, 1807, 0.22677868380553634)
(301, 272, 0.36080267658177295)
(301, 279, 0.19721272054017497)
(301, 287, 0.33407655239053047)
(301, 288, 0.2679975001721512)
(301, 289, 0.350967106796221)
(301, 290, 0.3394673699166022)
(301, 291, 0.1607142857142857)
(301, 292, 0.5223863876422519)
(301, 295, 0.38247315498700596)
(301, 296, 0.10159443179342346)
(301, 903, 0.21988227369598096)
(301, 300, 0.2035693400059945)
(301, 306, 0.2740242429316897)
(301, 310, 0.1691188649328941)
(301, 312, 0.20830952244882406)
(301, 2346, 0.08976656233969146)
(301, 316, 0.2727411870290969)
(301, 317, 0.20830952244882406)
(301, 320, 0.17928429140015906)
(301, 329, 0.14729707590929486)
(301, 332, 0.2727723627949905)
(301, 7501, 0.1336306209562122)
(301, 344, 0.16785714285714287)
(301, 6374, 0.24243661069253059)
(301, 360, 0.0445435403187374)
(301, 3948, 0.07768985960673559)
(301, 15213, 0.17371980724307584)
(301, 915, 0.23917019244124246)
(301, 885, 0.2672612419124244)
(301, 1400, 0.13093073414159542)
(301, 6389, 0.1543033499620919)
(301, 8072, 0.22717205562556073)
(301, 907, 0.06565991539589369)
(301, 3468, 0.22717205562556073)
(301, 913, 0.3021836115095176)
(301, 8595, 0.0944911182523068)
(301, 325, 0.17596671763230032)
(301, 241, 0.2727723627949905)
(301, 1971, 0.20712746248212888)
(301, 1463, 0.14342743312012723)
(301, 1486, 0.05050762722761053)
(301, 333, 0.17204749383834225)
(301, 11219, 0.1889822365046136)
(301, 2518, 0.32071349029490925)
(301, 4571, 0.1336306209562122)
(301, 1505, 0.41425492496425775)
(301, 67, 0.2727411870290969)
(301, 484, 0.13093073414159542)
(301, 2044, 0.10159443179342346)
(302, 913, 0.18090680674665816)
(302, 67, 0.08031745051446078)
(302, 288, 0.11141720290623111)
(302, 498, 0.20730699572419278)
(302, 69, 0.17677669529663687)
(302, 289, 0.0816496580927726)
(302, 72, 0.06481189239135698)
(302, 1122, 0.3163924251094939)
(302, 228, 0.24507651866304941)
(302, 735, 0.11787379169786119)
(302, 868, 0.33920026264998404)
(305, 288, 0.12865350418053537)
(305, 289, 0.27105759945484326)
(305, 291, 0.17744885245640568)
(305, 292, 0.31580697039994465)
(305, 298, 0.08333333333333333)
(305, 2092, 0.265361388801511)
(305, 1198, 0.21666666666666667)
(305, 306, 0.1326806944007555)
(305, 55, 0.23804761428476162)
(305, 316, 0.1091089451179962)
(305, 1486, 0.18548520670059354)
(305, 1244, 0.10206207261596577)
(306, 527, 0.1625)
(306, 686, 0.0938194187433142)
(306, 3673, 0.10206207261596577)
(306, 55, 0.16292365588538338)
(306, 67, 0.20712746248212888)
(306, 89, 0.15625)
(306, 13458, 0.17677669529663687)
(306, 157, 0.08846517369293827)
(306, 8863, 0.25)
(306, 797, 0.08838834764831843)
(306, 2226, 0.10277402395547233)
(306, 180, 0.07216878364870323)
(306, 701, 0.1581609337111442)
(306, 4811, 0.10206207261596577)
(306, 378, 0.0472455591261534)
(306, 6888, 0.16329931618554522)
(306, 6891, 0.16793786053180504)
(306, 241, 0.17320508075688773)
(306, 790, 0.1625)
(306, 288, 0.15756771943166706)
(306, 289, 0.2525907427704613)
(306, 290, 0.17350552344714182)
(306, 291, 0.11338934190276817)
(306, 292, 0.2913765020681091)
(306, 295, 0.300416377715996)
(306, 298, 0.22963966338592295)
(306, 301, 0.2740242429316897)
(306, 305, 0.1326806944007555)
(306, 314, 0.10206207261596577)
(306, 320, 0.15811388300841897)
(306, 325, 0.13693063937629152)
(306, 332, 0.17320508075688773)
(306, 333, 0.13115784746777812)
(306, 340, 0.11358602781278036)
(306, 344, 0.11338934190276817)
(306, 360, 0.05892556509887896)
(306, 913, 0.12792042981336627)
(306, 1458, 0.08838834764831843)
(306, 458, 0.15026019100214133)
(306, 466, 0.1414949940221679)
(306, 475, 0.11147408034263073)
(307, 525, 0.14796600756234318)
(307, 159, 0.05892556509887896)
(307, 349, 0.2309401076758503)
(307, 67, 0.0545544725589981)
(307, 733, 0.2088931871468374)
(307, 229, 0.05555555555555555)
(307, 230, 0.13245323570650439)
(308, 299, 0.2906888370749726)
(310, 230, 0.046829290579084706)
(310, 461, 0.0545544725589981)
(310, 2518, 0.20412414523193154)
(310, 265, 0.10017346066809424)
(310, 525, 0.06154574548966636)
(310, 301, 0.1691188649328941)
(310, 8595, 0.34641016151377546)
(310, 287, 0.1326806944007555)
(310, 289, 0.06666666666666667)
(310, 291, 0.1091089451179962)
(310, 292, 0.13398555018946806)
(310, 295, 0.05933661039639299)
(310, 4566, 0.07715167498104596)
(310, 683, 0.21946905628508692)
(310, 316, 0.20830952244882406)
(310, 67, 0.06557892373388906)
(310, 227, 0.045509102730910314)
(310, 349, 0.06804138174397717)
(310, 1502, 0.10206207261596577)
(310, 3878, 0.14433756729740646)
(310, 1390, 0.15518805795979707)
(310, 3763, 0.2583333333333333)
(310, 511, 0.08164965809277261)
(311, 3079, 0.35355339059327373)
(311, 4618, 0.30052038200428266)
(311, 344, 0.17953312467938293)
(311, 1556, 0.24507651866304941)
(311, 533, 0.07083333333333333)
(311, 2609, 0.3163924251094939)
(311, 1076, 0.2125)
(311, 72, 0.1213118698538682)
(311, 86, 0.17350552344714182)
(311, 7290, 0.25)
(311, 5767, 0.15811388300841897)
(311, 1505, 0.4301566252218164)
(311, 155, 0.14433756729740646)
(311, 680, 0.10625)
(311, 8364, 0.22980970388562794)
(311, 3259, 0.3163924251094939)
(311, 701, 0.2931763649279746)
(311, 1243, 0.11358602781278036)
(311, 1246, 0.15005481454595535)
(311, 2783, 0.10625)
(311, 229, 0.09185586535436918)
(311, 4880, 0.2125)
(311, 12573, 0.17677669529663687)
(311, 288, 0.24948222243347282)
(311, 292, 0.466718113932104)
(311, 293, 0.25584085962673253)
(311, 294, 0.3680607966083864)
(311, 312, 0.27556759606310754)
(311, 316, 0.22717205562556073)
(311, 318, 0.10625)
(311, 326, 0.15811388300841897)
(311, 3915, 0.30052038200428266)
(311, 333, 0.2661732786846085)
(311, 1892, 0.12268693220279549)
(311, 359, 0.2125)
(311, 360, 0.07660323462854265)
(311, 378, 0.08031745051446078)
(311, 1002, 0.17350552344714182)
(311, 903, 0.10206207261596577)
(311, 907, 0.1269490899084016)
(311, 7140, 0.15026019100214133)
(311, 1444, 0.20412414523193154)
(311, 6567, 0.1625)
(311, 10677, 0.17677669529663687)
(311, 1463, 0.13439680055715614)
(311, 1464, 0.18266925180652477)
(311, 1470, 0.18973665961010275)
(311, 455, 0.19485571585149872)
(311, 468, 0.11490485194281397)
(311, 2018, 0.17350552344714182)
(311, 2531, 0.09061030445113442)
(311, 484, 0.0938194187433142)
(311, 498, 0.11572751247156893)
(312, 3079, 0.2886751345948129)
(312, 525, 0.17407765595569785)
(312, 241, 0.23570226039551584)
(312, 89, 0.08675276172357091)
(312, 7290, 0.20412414523193154)
(312, 8364, 0.2886751345948129)
(312, 1246, 0.11258525035052871)
(312, 735, 0.08006407690254357)
(312, 6375, 0.2742413778650723)
(312, 6376, 0.1678292783356547)
(312, 6389, 0.16666666666666666)
(312, 257, 0.10206207261596577)
(312, 262, 0.16666666666666666)
(312, 279, 0.1678292783356547)
(312, 288, 0.203701381619181)
(312, 289, 0.1767766952966369)
(312, 291, 0.07715167498104596)
(312, 292, 0.2315917782932927)
(312, 293, 0.14796600756234318)
(312, 294, 0.282842712474619)
(312, 295, 0.3356585566713094)
(312, 298, 0.2583333333333333)
(312, 301, 0.20830952244882406)
(312, 311, 0.27556759606310754)
(312, 314, 0.16666666666666666)
(312, 316, 0.17457431218879393)
(312, 317, 0.16666666666666666)
(312, 329, 0.1532064692570853)
(312, 332, 0.23570226039551584)
(312, 333, 0.1952816443881007)
(312, 349, 0.2309401076758503)
(312, 903, 0.10833333333333334)
(312, 907, 0.20730699572419278)
(312, 913, 0.20018930434905252)
(312, 67, 0.0545544725589981)
(312, 1444, 0.16666666666666666)
(312, 6567, 0.265361388801511)
(312, 455, 0.11785113019775792)
(312, 468, 0.14433756729740646)
(312, 4566, 0.1091089451179962)
(312, 475, 0.11902380714238081)
(312, 484, 0.11785113019775792)
(314, 2923, 0.20412414523193154)
(314, 17284, 0.20412414523193154)
(314, 267, 0.1678292783356547)
(314, 88, 0.1851640199545103)
(314, 278, 0.24537386440559097)
(314, 312, 0.16666666666666666)
(314, 6619, 0.2886751345948129)
(314, 292, 0.04210759605332595)
(314, 6567, 0.20412414523193154)
(314, 2226, 0.1678292783356547)
(314, 306, 0.10206207261596577)
(314, 2931, 0.3333333333333333)
(314, 907, 0.1091089451179962)
(314, 329, 0.11785113019775792)
(314, 3673, 0.16666666666666666)
(314, 475, 0.2310462138646216)
(314, 6620, 0.23094010767585033)
(314, 2913, 0.26666666666666666)
(314, 6631, 0.20412414523193154)
(314, 249, 0.16666666666666666)
(314, 1402, 0.23094010767585033)
(314, 8179, 0.2886751345948129)
(316, 3079, 0.1889822365046136)
(316, 533, 0.15144803708370713)
(316, 14363, 0.24567690745599768)
(316, 3110, 0.10029717747535974)
(316, 3081, 0.17371980724307584)
(316, 65, 0.12490255942393394)
(316, 1090, 0.27255405754769874)
(316, 241, 0.14658818246398733)
(316, 4179, 0.1091089451179962)
(316, 18529, 0.1336306209562122)
(316, 6777, 0.0944911182523068)
(316, 7290, 0.1336306209562122)
(316, 5767, 0.08451542547285165)
(316, 190, 0.05679301390639018)
(316, 191, 0.10987005311470716)
(316, 1244, 0.0668153104781061)
(316, 1246, 0.13440204527623859)
(316, 735, 0.14151845295745896)
(316, 227, 0.13288176332819368)
(316, 228, 0.10159443179342346)
(316, 229, 0.12365680446706234)
(316, 6374, 0.14285714285714285)
(316, 6385, 0.2538981798168032)
(316, 2346, 0.1336306209562122)
(316, 272, 0.24567690745599768)
(316, 2788, 0.14184162865339506)
(316, 279, 0.2197401062294143)
(316, 287, 0.12283845372799884)
(316, 288, 0.14388179330043727)
(316, 289, 0.17744885245640568)
(316, 291, 0.12121830534626529)
(316, 292, 0.27565892320998564)
(316, 293, 0.2165250952733121)
(316, 294, 0.13115784746777812)
(316, 295, 0.11409582438834974)
(316, 298, 0.24003967925959163)
(316, 300, 0.1854210138602213)
(316, 301, 0.2727411870290969)
(316, 310, 0.20830952244882406)
(316, 311, 0.22717205562556073)
(316, 312, 0.17457431218879393)
(316, 317, 0.17457431218879393)
(316, 332, 0.14658818246398733)
(316, 333, 0.14021363680319482)
(316, 230, 0.0693687975619296)
(316, 366, 0.0944911182523068)
(316, 1905, 0.2945941518185897)
(316, 903, 0.10365349786209639)
(316, 913, 0.14245072057454744)
(316, 67, 0.09642857142857143)
(316, 1941, 0.21128856368212917)
(316, 2977, 0.1889822365046136)
(316, 1444, 0.18548520670059354)
(316, 1974, 0.1436762233038478)
(316, 1470, 0.08451542547285165)
(316, 1988, 0.1336306209562122)
(316, 455, 0.07715167498104596)
(316, 305, 0.1091089451179962)
(316, 463, 0.1091089451179962)
(316, 4566, 0.09285714285714286)
(316, 490, 0.1336306209562122)
(316, 496, 0.1889822365046136)
(316, 498, 0.09897433186107871)
(316, 511, 0.1842576805919983)
(317, 903, 0.10833333333333334)
(317, 300, 0.23106035767497826)
(317, 913, 0.1392621247645583)
(317, 279, 0.1678292783356547)
(317, 287, 0.14433756729740646)
